School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Network,Is_GoCPS_Participant,Is_GoCPS_PreK,Is_GoCPS_Elementary,Is_GoCPS_High_School,Open_For_Enrollment_Date,Closed_For_Enrollment_Date
"400,048","6,775","66,561",LEARN - EXCEL,L.E.A.R.N. - Excel Campus,ES,false,false,true,false,"The objective of LEARN’s System of Learning is to ensure that effective student-centered instruction is being executed consistently across classrooms (and schools) to maximize student achievement. LEARN differentiates instruction, utilizes assessment data, and coaches our instructors to constantly improve the quality of teaching.",Director,Sekou Robertson,,,3021 W CARROLL AVE,Chicago,Illinois,"60,612","3,122,437,001","7,738,266,698",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400048,http://www.learncharter.org,https://www.facebook.com/LEARNCharters/,https://twitter.com/LEARNCharters,,,false,"K,1,2,3,4,5,6",K-6,449,418,56,6,431,14,0,0,0,0,0,4,0,0,There are 449 students enrolled at LEARN - EXCEL.  93.1% are Low Income Students.  12.5% are Diverse Learners.  1.3% are Limited English Learners.,The largest demographic at LEARN - EXCEL is Black.  This demographic makes up 96% of the student population.  The second greatest demographic is Hispanic at 3.1%.,true,,Full Day,8:30 AM-4:00 PM,,,08:00 AM,,,,true,,,,,,,,,41.874687,-87.686568,,,,,,,Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,,,,,,,,,Charter,false,false,false,false,07/01/2008 12:00:00 AM,
"609,788","2,150","22,131",BARNARD,Alice L Barnard Computer Math & Science Ctr ES,ES,false,true,true,true,"Alice L. Barnard Elementary School offers the prestigious and challenging International Baccalaureate Middle Years Programme. Students are provided an accelerated academic program covering language, humanities, science, art, and math. Spanish is offered to students in Grades K-8. We partner with many community organizations that enhance our academic programs.",Principal,Mrs.Kathleen Therese Valente,Assistant Principal,Mr. Jeffery Cooks,10354 S CHARLES ST,Chicago,Illinois,"60,643","7,735,352,625","7,735,352,629",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609788,http://barnardelementary.weebly.com/,,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",287,228,34,1,273,3,8,1,0,0,0,1,1,0,There are 287 students enrolled at BARNARD.  79.4% are Low Income Students.  11.8% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at BARNARD is Black.  This demographic makes up 95.1% of the student population.  The second greatest demographic is White at 2.8%.,true,Full Day,Full Day,08:15 AM-03:15 PM,,,8:00 AM,,,,true,,,,,,,,,41.705131,-87.658074,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,Network 10,true,false,true,false,09/01/2004 12:00:00 AM,
"610,070","4,800","24,471",MCPHERSON,James B McPherson Elementary School,ES,false,true,true,true,"McPherson offers the International Baccalaureate which provides a framework of academic challenges and life skills for students in Grades K-8. Additionally, the school offers Spanish language instruction in Grades K-8. McPherson includes 3 computer labs, K-8th 1:1 devices, Smart boards in every classroom, science labs, skills labs, and Internet access in classrooms. Parents provide support for programs such as the Bilingual e Advisory Council, Parent Advisory Council and LSC.",Principal,Debbie P Nikokavouras,Assistant Principal,Sarah Trevino,4728 N WOLCOTT AVE,Chicago,Illinois,"60,640","7,735,342,625","7,735,342,637",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610070,https://mcpherson.cps.edu,https://www.facebook.com/McPhersonElementary,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",663,454,158,195,34,472,108,27,0,0,0,22,0,0,There are 663 students enrolled at MCPHERSON.  68.5% are Low Income Students.  23.8% are Diverse Learners.  29.4% are Limited English Learners.,The largest demographic at MCPHERSON is Hispanic.  This demographic makes up 71.2% of the student population.  The second greatest demographic is White at 16.3%.,true,Full and Half Day,Full Day,07:45 AM - 2:45 PM,,2:45-6:00PM,7:30 AM,Spanish,,,true,Y,,true,,,"50, 81","Blue, Brown",Union Pacific North (UP-N),41.967847,-87.676288,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,IB MYP Coordinator,Marianne Turk,IB PYP Coordinatorr,Jeanette Astroga Bielenda,Case Manager,Chad Kirkpatrick,,,,,Network 2,true,false,true,false,09/01/2004 12:00:00 AM,
"610,081","4,920","29,201",SHERIDAN,Mark Sheridan Math & Science Academy,ES,false,true,true,false,"Mark Sheridan is a Magnet School focused on literacy while supporting a rigorous math and science curriculum. The goal at Sheridan is to continue to achieve academic excellence by integrating technology, using data to drive instruction and achievement, and partnering with various community organizations. Sheridan has been recognized for their high performance.",Principal,John Patrick Oconnell,Dean/ISL,Mrs. Dawn Creed,533 W 27TH ST,Chicago,Illinois,"60,616","7,735,349,120","7,735,349,124",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610081,http://sheridan.cps.edu,,https://twitter.com/MSAUpdates,,,false,"K,1,2,3,4,5,6,7,8",K-8,551,256,40,56,100,119,71,239,0,0,0,20,2,0,There are 551 students enrolled at SHERIDAN.  46.5% are Low Income Students.  7.3% are Diverse Learners.  10.2% are Limited English Learners.,The largest demographic at SHERIDAN is Asian.  This demographic makes up 43.4% of the student population.  The second greatest demographic is Hispanic at 21.6%.,false,,Full Day,7:30  AM - 2:30  PM,,2:30-3:30 PM,7:30 AM,,true,,false,,,,,,"8, 44",Orange,,41.8444,-87.64134,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2019-2020,,,,,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"610,060","4,690","29,171",JACKSON A,Andrew Jackson Elementary Language Academy,ES,false,true,true,false,"Jackson Language Academy offers students in Grades K-8 five different languages: French, Italian, Japanese, Mandarin, and Spanish. A lab based science curriculum is offered to all students in Grades K-8 .",Principal,Marilou Salcepuedes Rebolledo,Assistant Principal,Carmen Basile,1340 W HARRISON ST,Chicago,Illinois,"60,607","7,735,347,000","7,735,349,338",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610060,http://www.andrewjackson.cps.edu,,https://twitter.com/AJLAmsrebolledo,,,false,"K,1,2,3,4,5,6,7,8",K-8,506,188,43,64,140,167,74,102,1,0,0,22,0,0,There are 506 students enrolled at JACKSON A.  37.2% are Low Income Students.  8.5% are Diverse Learners.  12.6% are Limited English Learners.,The largest demographic at JACKSON A is Hispanic.  This demographic makes up 33% of the student population.  The second greatest demographic is Black at 27.7%.,true,,Full Day,7:45  AM - 2:45  PM,,,,,,,false,,,,,,"7, 9, 60",Blue,,41.8743,-87.660985,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2019-2020,,,,,,,,,,,Network 6,true,false,true,false,09/01/2004 12:00:00 AM,
"400,144","9,604","66,628",YCCS - WEST,YCCS-West HS,HS,true,false,false,false,YCCS-West High School,Director,Early King,Assistant Principal,Christina Romo,4909 W DIVISION ST,Chicago,Illinois,"60,651","7,732,610,994","7,732,611,029",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400144,https://yccs.us/campuses,https://www.facebook.com/YCCSWest/,,,,false,"9,10,11,12",9-12,145,134,27,4,93,49,3,0,0,0,0,0,0,0,There are 145 students enrolled at YCCS - WEST.  92.4% are Low Income Students.  18.6% are Diverse Learners.  2.8% are Limited English Learners.,The largest demographic at YCCS - WEST is Black.  This demographic makes up 64.1% of the student population.  The second greatest demographic is Hispanic at 33.8%.,true,,,8:30 AM-2:58 PM,,,,,true,,true,,,,,,"70, 54","Blue, Green",,41.90224,-87.74881,,,16.9,67.2,,,Level 2+,NOT APPLICABLE,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,,,,,,,,,Options,false,false,false,false,07/01/2012 12:00:00 AM,
"610,282","7,040","26,301",MCNAIR,Ronald E McNair Elementary School,ES,false,true,true,true,"McNair is a neighborhood school with a focus on science through the participation in the Chicago Math & Science Initiative. The school features music and a science lab for all grades and Internet access through classroom connections. The school’s partners include Edison Alliance, Epstein and Sons, Westside Ministers Coalition, Hope Foundation and Chicago Children’s Choir.",Principal,Benetrice Leneice Whitfield,Assistant Principal,Benetrice Whitfield,4820 W WALTON ST,Chicago,Illinois,"60,651","7,735,348,980","7,735,340,668",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610282,https://mcnairschool.org,,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",377,371,89,30,309,60,1,3,1,0,0,3,0,0,There are 377 students enrolled at MCNAIR.  98.4% are Low Income Students.  23.6% are Diverse Learners.  8% are Limited English Learners.,The largest demographic at MCNAIR is Black.  This demographic makes up 82% of the student population.  The second greatest demographic is Hispanic at 15.9%.,true,Half Day,Full Day,7:30 AM-2:30 PM,,,,,false,false,true,,,true,,,"54, 70",,,41.897819,-87.746731,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Academic Director,Tasia White,,,,,,,,,AUSL,true,false,true,false,09/01/2004 12:00:00 AM,
"610,170","5,860","20,071",COLUMBIA EXPLORERS,Columbia Explorers Elementary Academy,ES,false,true,true,true,Columbia Explorers is a neighborhood school that provides services to Pre-K through 8th-grade students. In 2008 we had the opportunity to open up a brand new “High School Prep Center” housing our 7th- and 8th-grade students. We have a state of the art computer lab in addition to an art lab and ever-growing library.,Principal,Eileen Marie Considine,Other,Eileen Considine,4520 S KEDZIE AVE,Chicago,Illinois,"60,632","7,735,354,050","7,735,354,083",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610170,https://columbiaexplorers.org,,,,,true,"PE,PK,K,1,2,3,4,5,6,7,8","PE,PK,K-8",928,869,113,334,2,911,10,2,2,0,0,1,0,0,There are 928 students enrolled at COLUMBIA EXPLORERS.  93.6% are Low Income Students.  12.2% are Diverse Learners.  36% are Limited English Learners.,The largest demographic at COLUMBIA EXPLORERS is Hispanic.  This demographic makes up 98.2% of the student population.  The second greatest demographic is White at 1.1%.,true,Full and Half Day,Full Day,08:00 AM-03:00 PM,,,,Spanish,true,false,true,,,,,,"47, 52",Orange,,41.811069,-87.704199,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"609,849","2,720","22,651",CASSELL,George F Cassell Elementary School,ES,false,true,true,false,"Cassell offers a Fine and Performing Arts Magnet Program providing classes in the visual arts and music in addition to arts integration with the Core Curriculum. Our Fine Arts Department produces shows that all students participate in throughout the year. 
  
 
 
We offer a variety of clubs and groups for students: 
*Cassell Athetic Association: Soccer, Girls Volleyball, Boys Basketball & Bowling 
*Best Buddies  
*Student Council 
*Farm Club 
*Concert Band 
*Symphonic Choir 
*Concert Choir 
*Garden Club  
 *Art Club 
 *National Junior Honor Society",Principal,Eileen Mary Scanlan,Assistant Principal,Julie Pienta,11314 S SPAULDING AVE,Chicago,Illinois,"60,655","7,735,352,640","7,735,352,667",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609849,https://cassell.cps.edu,,,,,true,"K,1,2,3,4,5,6,7,8",K-8,390,79,82,12,28,68,277,4,1,0,0,11,1,0,There are 390 students enrolled at CASSELL.  20.3% are Low Income Students.  21% are Diverse Learners.  3.1% are Limited English Learners.,The largest demographic at CASSELL is White.  This demographic makes up 71% of the student population.  The second greatest demographic is Hispanic at 17.4%.,true,,Full Day,08:00 AM-03:00 PM,,,7:40 AM,,,,false,,,true,,,52A,,,41.687347,-87.703215,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"609,971","3,800","23,581",HARVARD,John Harvard Elementary School of Excellence,ES,false,true,true,true,"Harvard Elementary strives to provide a quality instructional program for students. Our curriculum focuses on meeting students where they are, differentiating instruction to ensure that each student reaches his or her maximum potential. Our staff devotes time to analyzing student data to monitor students’ growth along with attending weekly professional development.",Principal,Aisha Khadijah McCarthy,Assistant Principal,Ms. Jasmine Hicks,7525 S HARVARD,Chicago,Illinois,"60,620","7,735,353,045","7,735,353,332",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609971,http://harvard.auslchicago.org,,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",386,375,58,1,383,3,0,0,0,0,0,0,0,0,There are 386 students enrolled at HARVARD.  97.2% are Low Income Students.  15% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at HARVARD is Black.  This demographic makes up 99.2% of the student population.  The second greatest demographic is Hispanic at 0.8%.,true,Full Day,Full Day,08:45 AM-03:45 PM,,3:45 PM - 5:45 PM,8:20AM,,,,true,,,true,,,"24, 75",Red,,41.757341,-87.632737,,,,,,,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Counselor,Mr. Brian Sanders,,,,,,,,,AUSL,true,false,true,false,09/01/2004 12:00:00 AM,
"609,842","2,660","22,601",CARSON,Rachel Carson Elementary School,ES,false,true,true,true,"Carson is an Independent School Principal. Carson School offers Dual Language and Spanish World Language Magnet Programs, Computer Science For All program and a variety of educational opportunities including science, music, visual arts, band, algebra, and service-learning programs. Carson partners with several organizations including Reading in Motion, Merit School of Music, Urban Gateways, and Communities in Schools of  Chicago.  National-Louis University contributes to enhance the balanced literacy curriculum.",Principal,Javier Arriola-Lopez,Bilingual Assistant Principal,Alberta Colesio,5516 S MAPLEWOOD AVE,Chicago,Illinois,"60,629","7,735,359,222","7,735,359,552",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609842,https://carson.cps.edu,,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",966,913,74,599,24,938,2,0,2,0,0,0,0,0,There are 966 students enrolled at CARSON.  94.5% are Low Income Students.  7.7% are Diverse Learners.  62% are Limited English Learners.,The largest demographic at CARSON is Hispanic.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Black at 2.5%.,true,Full Day,Full Day,07:45 AM-02:45 PM,,02:45 PM - 05:45 PM,7:30 AM,"Spanish, Spanish for Heritage Speakers",true,,true,,,,,,"49, 55",,,41.793272,-87.6878,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Bilingual Assistant Principal,Matha Haro,Bilingual School Clerk - Middle Building,Daynisse Irizarry,Bilingual School Business Manager - Middle Building,Wilfrido Lara,Bilingual School Clerk - Primary School,Karen Cisneros,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"610,287","7,100","32,081",ASHBURN,Ashburn Community Elementary School,ES,false,true,true,true,"Ashburn Community School opened its doors ten years ago to relieve overcrowding in eight area schools on controlled enrollment. As a result, Ashburn is now culturally diverse and serves more than 400 students. Parents are encouraged to participate in the Local School Council (LSC), Parent Advisory Council (PAC), and Parent-Teacher Association (PTA). 
 We know that as parents you have lots of choices, we hope you choose Ashburn. Ashburn is a ""Level 1"" neighborhood school that offers a rigorous educational program, Fine and Performing Arts Curriculum, a Comprehensive Gifted Program, Pre-Algebra and Algebra for selected students, Biology and a wide variety of extracurricular activities to fit all your academic and social needs. Our Motto is ""Moving from Good to Exceptional” and we are dedicated and committed to ensuring the best educational experience for you and your child. We invite you to come and volunteer and see Ashburn at its best. We want you to take advantage of these offerings, just as we hope to see you during the 2018-2019 school year.",Principal,Jewel Ann Diaz,Assistant Principal,Anita Muse,8300 S ST LOUIS AVE,Chicago,Illinois,"60,652","7,735,357,860","7,735,357,867",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610287,https://ashburnschool.com,https://www.facebook.com/ashburnschool,https://twitter.com/ashburnschool,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",423,368,77,34,358,56,3,0,2,0,0,4,0,0,There are 423 students enrolled at ASHBURN.  87% are Low Income Students.  18.2% are Diverse Learners.  8% are Limited English Learners.,The largest demographic at ASHBURN is Black.  This demographic makes up 84.6% of the student population.  The second greatest demographic is Hispanic at 13.2%.,true,Full Day,Full Day,07:30 AM-02:30 PM,,3:00-5:00,7:20 a.m,,true,,true,,,true,,,52A,,SouthWest Service (SWS),41.742351,-87.70961,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,School Year 2019-2020,,,,,,,,,,,Network 10,true,false,true,false,09/01/2004 12:00:00 AM,
"609,837","2,630","22,551",CARNEGIE,Andrew Carnegie Elementary School,ES,false,true,true,true,Andrew Carnegie is a regional gifted center and a community school recognized for its academic excellence.  Carnegie partners with the Woodlawn Childrens’ Promise Community and the University of Chicago to provide a wide range of tutoring and social services to the families in the Carnegie Community.,Principal,Docilla Pollard,Assistant Principal,Shirley Roberson,1414 E 61ST PL,Chicago,Illinois,"60,637","7,735,350,530","7,735,350,525",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609837,https://carnegie.cps.edu,https://www.facebook.com/acscougars,https://twitter.com/acscougars,https://www.youtube.com/channel/UCjFnkEJm82Cqyiuu6EFvcuA?view_as=subscriber,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",598,469,71,3,576,11,4,3,0,0,0,3,1,0,There are 598 students enrolled at CARNEGIE.  78.4% are Low Income Students.  11.9% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at CARNEGIE is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Hispanic at 1.8%.,true,Full Day,Full Day,08:45 AM-03:45 PM,,3:45 pm - 5:00 PM,8:30 am,Spanish,,,true,,,,,,"59, 63",,Metra Electric District (ME),41.783368,-87.590795,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that provide an accelerated instructional program that place an emphasis on thinking, reasoning, problem solving and creativity. Acceptance based on application and entrance exam.",School Year 2019-2020,IB/Gifted Coordinator,Franci Boateng,School Counselor,Arma Adams,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"610,249","6,680","26,781",TALMAN,Talman Elementary School,ES,false,true,true,true,"Talman is a pre-kindergarten- through 8th-grade school that focuses on meeting the individual academic, social, and emotional needs of students. Talman has partnerships with the DePaul Center for Urban Education, UIC, Northeastern, Southwest Organizing Project, Digital Youth Network, Gage Park Library, and Bookworm Angels.",Principal,Jacqueline Medina,Assistant Principal,Maricela Sanchez,5450 S TALMAN AVE,Chicago,Illinois,"60,632","7,735,357,850","7,735,357,857",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610249,http://talman.cps.edu,https://www.facebook.com/Talmank12/,,,,false,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",389,360,79,213,7,381,1,0,0,0,0,0,0,0,There are 389 students enrolled at TALMAN.  92.5% are Low Income Students.  20.3% are Diverse Learners.  54.8% are Limited English Learners.,The largest demographic at TALMAN is Hispanic.  This demographic makes up 97.9% of the student population.  The second greatest demographic is Black at 1.8%.,true,Half Day,Full Day,7:30 AM-2:30 PM,,,,Spanish,true,,true,,,true,,,"49, 55, 94",,,41.794048,-87.690261,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"610,094","5,070","24,661",NETTELHORST,Louis Nettelhorst Elementary School,ES,false,true,true,true,"Nettelhorst offers an International Fine and Performing Arts Magnet Program, combining the visual and performing arts with world culture. The school maintains a global perspective, stresses high expectations, values diversity, and has earned the Dimon Distinquished Community Schools award in the spring of 2008.",Principal,Yasmeen S Muhammad-Leonard,Assistant Principal,Deborah Williams,3252 N BROADWAY ST,Chicago,Illinois,"60,657","7,735,345,810","7,735,345,776",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610094,https://nettelhorst.org,https://www.facebook.com/Nettelhorst,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",774,160,75,91,87,110,425,74,3,0,0,54,6,15,There are 774 students enrolled at NETTELHORST.  20.7% are Low Income Students.  9.7% are Diverse Learners.  11.8% are Limited English Learners.,The largest demographic at NETTELHORST is White.  This demographic makes up 54.9% of the student population.  The second greatest demographic is Hispanic at 14.2%.,true,Half Day,Full Day,08:15 AM-03:15 PM,,,7:45 am,,,,false,,,true,,,"36, 77, 151, 156",,,41.941637,-87.644561,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,Network 4,true,false,true,false,09/01/2004 12:00:00 AM,
"400,011","4,730","66,151",LOCKE A,Alain Locke Charter School,ES,false,true,true,false,"With a goal of preparing its students for college, Alain Locke emphasizes character education, experience-based learning, and offers a rigorous academic curriculum. The enrichment program includes visual arts, music, computer science, physical education, and Spanish. The experience-based learning focus encompasses a broad range of quality exposures for students.",Director,Patrick Love,,,3141 W JACKSON BLVD,Chicago,Illinois,"60,612","7,732,657,232","7,732,657,258",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400011,https://www.alainlocke.org,,,,,false,"K,1,2,3,4,5,6,7,8",K-8,474,432,65,0,456,3,0,0,0,0,0,0,0,15,There are 474 students enrolled at LOCKE A.  91.1% are Low Income Students.  13.7% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at LOCKE A is Black.  This demographic makes up 96.2% of the student population.  The second greatest demographic is Other at 3.2%.,true,,Full Day,08:30 AM-04:00 PM,,,08:00 AM,,,,true,,,,,,"20, 52, 126",Blue,,41.877248,-87.705235,,,,,,,Level 2+,NOT APPLICABLE,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,,,,,,,,,Charter,false,false,false,false,09/01/2004 12:00:00 AM,
