State,County,FIPS,Total Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Democratic,Republican,Party
OH,logan,39091,45388,93.89265885,1.632590112,1.403454658,1.341764343,50.49352252,37.00096942,16.54181722,51136,5.922662751,10.42976432,84.44401457,56.91482402,5235,11243,0
OH,lorain,39093,304091,79.19964747,7.843704681,9.302478534,2.90143411,50.75092653,36.97347176,16.30202801,53459,8.162647032,10.83803559,76.51133592,11.73794449,67452,46403,1
OH,lucas,39095,434800,69.7424103,18.79277829,6.6724931,3.510579577,51.46435143,40.51954922,14.60533579,42917,9.555849069,11.20422023,74.90981011,4.660095289,100807,50223,1
OH,madison,39097,43537,89.16783426,5.716976365,1.702000597,1.525139536,45.31777569,35.73052806,14.06849347,58326,6.419141079,13.29775116,83.64955902,48.48624381,5116,8617,0
OH,mahoning,39099,233015,76.69892496,14.94496062,5.339570414,2.848314486,51.30270583,35.0548248,19.14469026,41872,8.885035915,9.896655575,77.21018629,15.15850651,54594,35654,1
OH,medina,39103,175543,94.27376768,1.444660283,1.873045351,2.773109722,50.56140091,36.10454419,15.55060583,69319,4.099657123,6.360906361,68.54457764,29.79423438,34493,40478,0
OH,mercer,39107,40886,95.93014724,0.489164995,1.756102333,0.904955241,49.71873013,39.11363303,16.68541799,55220,4.69814099,8.194726166,83.1679882,61.35884745,4504,12637,0
OH,miami,39109,103864,92.98987137,1.953516136,1.515443272,1.667565278,50.67395825,36.56897481,17.2465917,53432,6.379588317,10.91292272,78.93620288,30.79819718,12064,23219,0
OH,monroe,39111,14442,97.51419471,0.304666944,0.498545908,0.477773162,50.00692425,32.29469603,22.08835341,41368,6.452167928,12.51193887,89.30276982,97.65059418,2518,2765,0
OH,morgan,39115,14857,92.46819681,3.163491957,0.794238406,0.51154338,50.24567544,34.83206569,19.2501851,38941,8.418925745,12.25880772,87.82758952,81.48664807,2115,2916,0
OH,muskingum,39119,85991,91.91543301,3.293367911,0.981498064,1.219895105,51.32281285,38.48077124,16.61685525,42464,7.578896064,13.49811522,84.93381758,47.03278574,12395,16504,0
OH,ottawa,39123,40981,92.57216759,1.139552476,4.809545887,0.824772456,50.70642493,30.63614846,22.06632342,54580,5.281057183,7.692053309,78.69969245,49.44723375,9477,8799,1
OH,perry,39127,35947,96.97332183,0.269841711,0.745542048,0.609230256,50.0570284,38.36481487,15.04437088,43674,9.596462822,16.08952877,88.03938604,75.2426646,4599,6895,0
OH,pickaway,39129,56804,93.07443138,3.137103021,1.329131751,1.035138371,47.06182663,37.75086262,14.54475037,58706,5.995725374,12.91778889,82.69334359,49.86534525,7481,12302,0
OH,pike,39131,28298,95.4696445,0.70322991,0.939995759,0.530072797,50.28270549,37.55389073,16.22729522,41128,11.08547084,21.86102153,87.72495579,74.23804382,3900,4897,0
OH,portage,39133,161796,90.30074909,4.013078197,1.603871542,3.985883458,51.05317808,41.85641178,14.53620609,52427,7.934708174,8.081706009,72.7198941,32.8133615,32303,28231,1
OH,preble,39135,41561,96.72048315,0.493250884,0.726642766,1.099588557,50.448738,36.34657491,17.2012223,51356,6.614074751,11.24777867,86.51520959,69.22403596,4942,10838,0
OH,putnam,39137,34116,92.79516942,0.296048775,5.900457263,0.835385157,50.09672881,39.10188768,15.57333802,60245,2.861057824,7.14475785,80.61025368,84.66042494,4369,10408,0
OH,richland,39139,121888,85.99944211,7.475715411,1.704843791,1.513684694,49.28458913,36.35550669,18.04853636,42849,8.261712321,12.80992222,83.60457043,32.05462944,17984,26499,0
OH,ross,39141,77193,89.86177503,4.337180832,1.152954283,0.862772531,47.53280738,35.86465094,15.15163292,44587,9.916167665,14.25305581,84.69607861,58.67109039,10602,12738,0
OH,sandusky,39143,59870,85.18122599,3.085017538,9.539001169,1.531651912,50.63136796,36.58927677,17.05862703,49032,6.253093549,10.67204236,85.18446555,44.14380415,10987,11141,0
OH,scioto,39145,77366,93.54238296,2.679471603,1.246025386,1.018535274,50.5467518,37.77628416,16.57704935,37936,8.959481361,15.88042619,85.00621212,54.27741229,10627,13014,0
OH,seneca,39147,55711,90.49200337,2.313726194,4.817720019,1.312128664,49.99551256,39.12692287,16.16197878,48415,6.811089339,9.244310052,85.28847971,47.50903163,8741,9945,0
OH,shelby,39149,48949,93.3522646,2.962266849,1.475004597,1.677255919,49.58221823,39.50233917,14.61521175,56169,5.809810907,9.300021671,82.9107458,51.11183052,5183,13433,0
OH,stark,39151,374762,87.03977458,7.190963865,1.851575133,2.061041408,51.45505681,36.74198558,17.70590401,48714,7.570743744,9.565082984,77.3684719,13.53005703,68526,70588,0
OH,summit,39153,541372,78.24305653,14.24307131,1.878560398,4.843619544,51.52058104,37.31352933,16.19754993,51562,7.306140744,9.016559504,69.2862779,3.87665865,129479,83149,1
OH,tuscarawas,39157,92579,95.15548883,0.804718133,2.349344884,1.650482291,50.82362091,36.47587466,17.83665842,46992,5.734798407,14.06803741,85.02021763,41.5804368,14088,18244,0
OH,union,39159,53955,90.87758317,2.344546381,1.516078213,3.299045501,52.15828005,39.23454731,11.2204615,71282,3.735749564,8.064021415,70.90873602,49.95219885,8964,14747,0
OH,vinton,39163,13128,96.87690433,0.220901889,0.213284583,0.167580743,49.59628275,36.63162706,15.39457648,41080,10.71062521,19.17276558,90.44133954,100,1641,2467,0
OH,warren,39165,222184,87.45544234,3.381881684,2.533935837,6.067493609,49.76460951,38.70395708,12.91002052,76200,5.016710517,7.119778288,59.04353116,17.26620058,35815,63757,0
OH,washington,39167,61154,95.36416261,1.100500376,1.013833927,1.430814011,50.59685384,34.48343526,19.15164993,44763,4.689885327,9.795325011,81.59078847,56.56220661,9259,13908,0
OH,wayne,39169,115747,94.03785843,1.551660086,1.79788677,2.068304146,50.44450396,40.44424478,16.08508212,51363,4.271733073,14.57342214,78.53235014,51.00069857,15495,24324,0
OH,williams,39171,37270,93.27341025,1.078615508,4.043466595,1.333512208,50.53125838,36.57633485,17.48054736,45044,5.79099907,11.38965424,85.80076837,63.62839382,5272,7927,0
PA,adams,42001,101759,89.76208493,1.352214546,6.604821195,3.978026514,50.63630735,35.81403119,18.25587909,61927,5.524954721,12.20774812,78.13326544,53.67578175,14880,23419,0
PA,allegheny,42003,1230360,79.36823369,12.82502682,1.890097207,5.620224975,51.80036737,36.39243799,17.40368673,54357,6.406960858,6.132273227,60.93041857,2.486291717,355907,176351,1
PA,armstrong,42005,67512,97.33528854,0.93909231,0.675435478,0.641367461,50.37178576,31.89507051,20.24232729,45879,7.733723391,10.90001415,84.49582634,67.48669152,8570,15449,0
PA,beaver,42007,169205,89.85136373,5.992730711,1.423716793,1.647114447,51.52330014,33.27088443,19.68263349,51887,6.105234204,8.067557529,76.59567521,25.82752332,34442,31916,1
PA,bedford,42009,48852,97.00319332,0.472856792,1.115614509,0.540407762,50.03479898,32.57594367,20.53754196,46746,6.216284558,13.34334108,86.23746672,83.79486355,4567,14044,0
PA,bradford,42015,61808,96.13156873,0.551708517,1.433471395,1.341250324,50.58892053,34.82720683,19.33244887,51035,5.406076075,11.14652603,82.31827562,72.17431574,6926,13032,0
PA,cameron,42023,4807,97.00436863,0.603286873,0.81131683,1.80986062,49.40711462,28.72893697,23.77782401,40347,4.868421053,12.83039648,84.41629956,47.35496559,653,1080,0
PA,centre,42027,159178,86.14632675,3.471585269,2.757918808,8.106019676,47.50656498,49.05703049,12.44393069,54407,4.851121618,6.699651315,57.60441881,32.21767647,34778,24332,1
PA,chester,42029,512028,80.635434,5.671369534,7.062309092,9.204184146,50.78257439,38.32056059,14.57127345,88995,5.330753936,7.04542752,49.76725031,13.27658022,140138,92380,1
PA,clarion,42031,38939,96.3404299,1.070905776,0.773003929,1.016975269,51.24939007,39.00459693,17.77395413,42890,7.123302672,11.4858915,79.12630652,76.56046814,4924,8838,0
PA,clearfield,42033,81170,93.3054084,2.275471233,2.844647037,2.97154121,47.94135764,32.81015153,18.94049526,43361,8.11724608,12.88685861,86.78106668,53.84973421,9540,16852,0
PA,clinton,42035,39536,95.38648321,1.535309591,1.358255767,1.38101983,50.97379603,41.91116957,17.21974909,47163,6.554257625,12.36574167,82.50748652,45.69040216,5289,6869,0
PA,crawford,42039,87027,95.17620968,1.807485033,1.168602847,1.185838878,51.11632022,36.50591196,18.34717961,45637,6.770653939,11.67873469,79.36701258,63.70078297,11720,17813,0
PA,cumberland,42041,243838,87.36456172,3.438348412,3.39651736,5.873571798,50.58809537,37.03401439,17.05394565,62640,5.07072821,8.628561317,66.35698696,22.17785443,47738,54525,0
PA,dauphin,42043,271962,67.82454902,17.50612218,8.241960274,7.192181261,51.57154308,37.89316154,15.25654319,54968,6.171589311,10.9214108,70.67541005,13.3233868,59533,47152,1
PA,delaware,42045,562316,68.57478713,20.53756251,3.47278043,9.726915115,51.95388358,39.26333236,15.1020067,66576,7.539406583,7.597338167,63.21642611,0.46388147,163216,84423,1
PA,elk,42047,31111,97.49606249,0.456430202,0.716788274,0.928931889,50.04660731,31.52582688,20.54578766,47917,5.062811691,8.456334563,82.22632226,55.6752019,4498,6610,0
PA,fayette,42051,134229,92.25800684,3.978275931,1.031818757,0.90740451,50.65075356,33.15900439,19.35647289,40511,7.843473489,12.63591974,85.26630011,47.89760333,19563,20514,0
PA,forest,42053,7493,59.45549179,30.58854931,7.540371013,2.348858935,21.51341252,25.91752302,21.46002936,36594,4.498594189,19.2147806,91.7013087,100,693,1201,0
PA,greene,42059,37669,92.59868858,4.149300486,1.422920704,0.809684356,48.08463193,35.26772678,17.10425018,49116,6.993228277,13.27704722,82.6696055,66.83296283,5819,6422,0
PA,indiana,42063,87491,93.95023488,2.276805614,1.264130025,1.707604211,49.79026414,40.94478289,17.0851859,45118,7.732957127,11.04639772,77.84664707,60.06975698,12702,16314,0
PA,jefferson,42065,44575,97.3931576,0.628154795,0.814357824,0.536174986,50.33987661,34.85137409,19.47504206,43913,5.21478236,10.91912114,85.1716813,61.46017699,4437,10872,0
PA,juniata,42067,24811,95.04252146,0.943130063,3.087340293,2.128088348,50.17935593,35.40768208,19.79767039,49028,5.303287021,17.64097258,86.68735989,82.2536126,2412,5853,0
PA,lackawanna,42069,213006,87.38814869,2.641240153,6.320009765,5.105489986,51.65441349,36.08208219,18.80040938,46673,6.508790331,9.965280096,73.90064766,16.30548833,51444,31922,1
PA,lancaster,42071,533110,83.15263266,3.533041961,9.769653542,4.572789856,51.04650072,40.09716569,16.38273527,59237,5.45520101,15.39911455,74.34967,21.25711095,90521,107454,0
PA,lawrence,42073,88528,92.23748419,3.760392192,1.24593349,1.319356588,51.60514188,34.00167179,20.03095066,45764,6.526561866,10.49241703,79.6719335,40.31808403,14324,17375,0
PA,lebanon,42075,136950,84.01971522,1.777290982,11.68820737,3.802117561,51.13983206,37.11938664,18.23074115,56191,6.497584541,13.96815572,80.14107955,26.55576186,18368,29836,0
PA,lehigh,42077,358792,67.57815113,5.277988361,21.82824589,10.59081585,51.27288234,38.36428906,15.8685255,57685,7.721517637,11.93463886,71.09212625,7.925676043,73632,52576,1
PA,luzerne,42079,318917,84.85217157,3.320299639,9.343183336,5.678279929,50.73012727,35.11760113,18.9278088,46577,7.578419704,10.90567552,77.9474471,19.98485594,49200,58040,0
PA,lycoming,42081,116313,90.82733658,4.714004454,1.783979435,1.585377387,50.90488595,37.34492275,17.61454008,48731,7.325459453,11.14154685,79.37530987,36.27649404,13893,26488,0
PA,mercer,42085,114598,90.47452835,5.658039407,1.321139985,1.390076616,50.72078047,35.28857397,19.84938655,45831,6.189290861,10.48647431,78.42521458,44.48893157,18136,22290,0
PA,monroe,42089,167126,68.11627156,12.78257123,14.64404102,10.72723574,50.61689982,37.75594462,14.94860165,58980,10.28984834,10.44967237,76.44606934,38.35388184,30626,23968,1
PA,montgomery,42091,815876,77.07911496,8.677789272,4.7311111,10.34936682,51.41590144,36.11627257,16.42001971,81902,5.895039861,6.097011932,52.5426698,2.93371206,248454,126666,1
PA,montour,42093,18404,92.33318844,1.722451641,2.396218213,3.238426429,51.98869811,33.79700065,19.99021952,55233,5.338396247,10.15414547,71.50553726,53.7690918,2966,3943,0
PA,northumberland,42097,93590,93.17127898,2.465006945,3.047334117,1.336681269,49.47430281,33.46725077,19.66663105,43701,6.777580799,14.18100467,84.97858499,34.86057041,10524,17926,0
PA,perry,42099,45647,95.9624948,0.858763993,1.684667119,1.296908888,49.62429075,35.50726225,15.86522663,58585,5.181368508,11.7343911,83.65555798,88.49877091,5186,11607,0
PA,snyder,42109,40246,95.26909507,0.916861303,2.146797197,1.361626,50.44973414,39.65114546,16.81906276,51110,4.396299903,17.11010898,83.32205938,66.82031132,4322,8826,0
PA,somerset,42111,76201,94.79534389,2.607577328,1.339877429,0.879253553,48.12535269,31.48383879,20.47085996,45424,6.652836194,12.85747131,84.53389456,70.80214041,9322,18896,0
PA,sullivan,42113,6302,93.5258648,2.364328785,1.729609648,1.872421454,47.58806728,26.37258013,26.9120914,44926,8.894230769,10.95751169,84.48871722,100,962,1720,0
PA,susquehanna,42115,41832,96.45008606,0.547427806,1.704436795,1.611206732,49.65576592,32.02572194,20.06836871,50160,7.375830277,11.10455975,83.2514413,84.02989206,5521,10112,0
PA,tioga,42117,42031,96.31938331,0.523423188,1.244319669,1.17294378,50.41041136,36.06147843,19.585544,48449,6.79009206,10.91336811,79.51314309,90.10981158,4145,10242,0
PA,union,42119,45178,84.33972287,6.412413121,5.693036434,3.222807561,44.86254372,38.15131259,16.0741954,51349,4.911793448,14.83180428,77.8580259,42.81487085,5901,8317,0
PA,venango,42121,53460,96.12794613,0.729517396,1.060606061,0.746352413,50.78750468,32.85072952,19.94388328,43885,8.029721956,11.09413045,83.48961301,54.755929,6945,11210,0
PA,warren,42123,40649,97.01345667,0.460035917,0.998794558,1.180840857,49.90528672,32.16807302,20.67947551,44977,5.792023086,8.788574515,81.57201702,55.04244888,5390,8734,0
PA,washington,42125,208269,92.74688024,2.818470344,1.504304529,1.997896951,51.0349596,33.97673201,18.90439768,57534,6.172303042,8.245765106,71.86268046,30.82475219,39220,41958,0
PA,wayne,42127,51307,91.04605609,3.223731655,4.054027716,2.927475783,46.85715399,30.02904087,20.68333756,50595,7.443422914,10.12165703,79.48691344,88.09397599,7625,12269,0
PA,westmoreland,42129,359377,94.23168428,2.373830267,1.064341903,1.543782713,51.16548917,31.82145769,20.66938062,54142,5.292646761,6.976213738,73.09419086,25.36359877,63778,79078,0
PA,wyoming,42131,27975,95.87488829,0.868632708,1.780160858,1.27613941,49.77301162,35.14566577,18.37354781,53397,7.03230868,8.35363378,81.39971579,83.45593436,3868,6582,0
PA,york,42133,440604,84.72551316,5.254605042,6.649735363,3.599150257,50.56513332,36.83988343,15.84166281,59853,6.240873568,11.46342665,76.88465643,24.72044178,69272,95814,0
RI,bristol,44001,49228,93.06085967,1.255383115,2.543268059,9.395059722,51.76322418,35.89420655,18.83887219,73096,4.988231721,9.643034935,53.59161322,1.142857143,13441,7757,1
RI,kent,44003,164886,89.93365113,1.330009825,4.088885654,6.091481387,51.74787429,33.06769526,17.47934937,65592,7.30535598,8.603675324,68.17096228,7.986374415,36704,30749,1
RI,newport,44005,82714,86.21635999,2.957177745,5.329206664,7.299852504,50.89585802,34.13932345,19.19143071,71347,6.538705872,6.915412838,54.49190481,12.09222083,21453,12228,1
RI,providence,44007,631344,63.2444436,7.953983882,20.95862161,18.45111381,51.48429382,40.33997314,14.22916825,50637,8.450593649,16.75847881,72.73614295,5.508826857,126669,70495,1
RI,washington,44009,126319,91.49454951,1.483545627,2.891093185,4.327140019,51.65177052,37.06489127,17.98066799,74302,6.647680214,6.456798235,55.41606045,30.82320699,33071,23189,1
TN,bedford,47003,46331,78.17228206,7.519803156,11.47180074,6.773002957,51.03710259,40.59700848,14.75038311,43819,6.144648717,19.53826422,85.74670306,55.60166896,3929,8942,0
TN,benton,47005,16173,93.15525876,2.881345452,2.195016385,1.811661411,50.7945341,30.90335745,22.93328387,33611,11.05247286,18.28878803,87.75424441,78.45836618,1722,3489,0
TN,bledsoe,47007,14073,89.90975627,3.282882115,2.096212606,1.378526256,43.79307895,33.39017978,17.27421303,38535,9.326618168,25.37415631,88.74107405,100,1096,2908,0
TN,blount,47009,126192,91.56444149,2.787815392,3.027133257,3.011284392,51.44858628,34.73992012,18.38706099,49532,6.517996362,11.84275349,76.87880688,32.63149337,16040,29928,0
TN,bradley,47011,102860,86.88119774,4.740423877,5.569706397,5.168189773,51.42523819,38.88489209,15.78164495,43721,9.348728856,16.53737811,79.10003611,32.9719188,9030,24433,0
TN,campbell,47013,40008,96.72315537,0.574885023,1.209758048,0.399920016,51.34223155,33.80073985,19.50109978,33628,8.705940964,25.62526198,89.37753249,55.02259554,2712,7208,0
TN,cannon,47015,13855,94.58679177,1.392998917,1.891014074,2.367376398,50.51605918,34.88993143,18.21003248,43654,9.90508267,16.76288869,87.00496303,81.13180204,1381,3198,0
TN,carroll,47017,28417,84.98082134,10.4163001,2.361262624,1.470950487,51.38473449,36.64707745,19.69243763,36212,8.502024291,20.97451121,85.02405569,83.05869154,2606,6044,0
TN,cheatham,47021,39575,93.60454833,1.387239419,2.640555907,1.877447884,50.57991156,37.14466203,13.36955148,53179,6.550519218,14.38941705,80.5807355,82.96125815,5150,9135,0
TN,chester,47023,17355,86.29789686,9.040622299,2.327859407,3.053874964,51.7545376,42.15499856,16.56583117,42376,10.74349896,15.97919328,84.21244753,65.24429397,1344,3902,0
TN,claiborne,47025,31701,95.49541024,1.050440049,1.113529542,1.164001136,51.20027759,35.6739535,18.39058705,33428,8.446716477,22.75920327,86.8130891,71.55496228,2245,6083,0
TN,coffee,47031,53808,89.34359203,2.090767172,4.010556051,2.683615819,51.37154326,38.11143324,16.81162652,45456,7.035463311,14.57471012,81.54929964,47.28956739,5572,11115,0
TN,cumberland,47035,57895,94.84584161,0.545815701,2.729078504,2.476897832,51.22722169,29.56386562,28.98177736,40123,8.826148913,16.43678688,81.23768501,60.89236972,6321,16966,0
TN,davidson,47037,667885,56.58219604,27.46356034,9.950964612,12.190422,51.78151927,42.10844681,11.04501523,50484,6.218227814,12.50393569,61.79705269,3.411943237,172137,69338,1
TN,dekalb,47041,19159,89.54538337,1.21091915,7.150686362,5.892791899,50.45148494,35.73777337,17.47481601,37640,6.985023324,22.03707874,85.82151167,78.36885115,1984,3906,0
TN,decatur,47039,11703,91.86533368,2.77706571,3.110313595,1.563701615,51.3116295,33.44441596,22.96846962,38180,8.348240906,17.70734032,88.70352717,100,1080,2718,0
TN,dickson,47043,50926,90.06008719,3.999921455,3.143777245,1.99308801,50.93076228,37.79405412,15.35168676,47137,5.64467958,16.35731525,85.86369383,67.75258728,5992,10465,0
TN,franklin,47051,41348,89.0587211,3.410080294,2.943310438,2.607139402,51.21650382,36.87481861,18.93199187,44837,8.50360096,14.69323955,80.98333866,69.61658384,4776,8981,0
TN,gibson,47053,49511,77.05358405,18.24039102,2.462079134,1.036133385,52.34190382,37.86835249,17.65062309,38854,8.016934648,15.1987622,82.6826946,47.71450999,5353,10407,0
TN,giles,47055,29034,84.8246883,9.475098161,2.087208101,2.486739685,51.29847765,35.50664738,18.65399187,40635,7.080466878,16.69942992,85.98388048,73.74597253,3082,6403,0
TN,grainger,47057,22813,95.0729847,0.512865471,2.866786481,2.038311489,50.44053829,33.55981239,18.50260816,37522,8.210721268,19.56854814,88.39860268,100,1658,5039,0
TN,greene,47059,68502,93.46734402,2.121105953,2.664155791,1.325508744,51.13427345,33.49099296,19.67679776,36711,7.980621297,18.11393128,85.3138007,65.1944618,5398,14844,0
TN,grundy,47061,13494,80.2949459,0.533570476,0.192678227,0.689195198,50.45205276,35.13413369,20.4535349,28467,11.27819549,25.97992604,89.03328051,100,1101,2587,0
TN,hamblen,47063,63203,82.16540354,3.484011835,11.17510245,6.112051643,51.48648007,36.97925731,17.51657358,39270,8.71778211,18.53507882,84.03245137,21.87260169,4972,12134,0
TN,hamilton,47065,351305,71.534137,19.5445553,5.070522765,4.936166579,51.79516375,37.81756593,15.99635644,49434,6.939704209,12.23734121,70.40221264,10.02220155,65119,67152,0
TN,hancock,47067,6609,97.23104857,0.393402935,0.726282342,1.028899985,50.24965956,33.66621274,18.21758209,27973,12.86173633,24.30555556,88.67845118,100,422,1327,0
TN,hardeman,47069,25975,54.77574591,41.56304139,1.64773821,1.443695861,45.74013474,36.18479307,16.53128008,33566,18.16904236,22.95935138,89.18593185,80.20768356,3560,3869,0
TN,hawkins,47073,56567,95.47085757,1.253380946,1.341771704,0.998815564,51.03505577,33.6945569,18.94567504,37883,8.864933418,18.00524545,87.01256928,57.86074992,4222,13058,0
TN,henderson,47077,27952,87.80051517,7.870635375,2.157269605,0.647538638,51.86390956,37.04564969,16.72510017,41478,9.392981603,19.75366386,86.63860306,76.37653499,2024,6514,0
TN,henry,47079,32291,87.6621969,8.599919482,2.201851909,1.560806417,51.44157815,33.23836363,21.47657242,38378,7.91227693,15.7108413,85.30526135,66.84812867,3497,7190,0
TN,hickman,47081,24251,90.91996206,4.742072492,2.201971053,1.022638242,47.55267824,36.62941734,15.63234506,37546,7.42895289,22.82963931,88.60300671,100,2286,4563,0
TN,jackson,47087,11526,95.91358667,0.45982995,1.847995836,0.294985251,49.72236682,31.71959049,20.45809474,32676,10.64311594,23.41914818,91.99193261,100,1361,2514,0
TN,johnson,47091,17923,92.25018133,3.844222507,1.802153657,1.433911734,46.33710874,30.66450929,20.5657535,30180,6.660121093,23.72224706,89.90463418,85.21157641,1301,4520,0
TN,lake,47095,7643,67.4996729,28.14339919,2.11958655,1.203715818,36.89650661,33.73021065,15.07261547,29893,12.23506744,26.94810906,90.8707124,100,490,930,0
TN,lauderdale,47097,27261,60.45632956,34.78962621,2.380690364,1.757088882,47.73485932,39.52899747,13.89164007,32353,11.42773779,24.4854738,91.42546837,58.66259213,2810,3745,0
TN,lawrence,47099,42406,94.16827807,1.844078668,1.90303259,1.568174315,50.85365278,38.66669811,17.42677923,40457,8.770664596,20.13535786,88.32275485,75.87714061,3439,9365,0
TN,lewis,47101,11907,93.4324347,1.620895272,2.208784748,2.401948434,50.41572184,34.80305703,19.28277484,36920,4.822834646,17.42288913,87.69798738,70.19159609,1177,2836,0
TN,lincoln,47103,33582,87.49627777,5.106902507,3.120719433,1.295336788,51.05115836,35.34929426,18.33124888,41038,7.6978844,16.694264,82.49479896,72.48883427,2437,7949,0
TN,loudon,47105,50637,88.75525801,1.15330687,7.919110532,7.158796927,51.32808026,31.67446729,24.63021111,52995,7.507002801,14.70247555,74.62489562,40.61290057,6371,14834,0
TN,macon,47111,22924,94.30727622,0.213749782,4.820275694,2.582446344,50.37515268,38.74541965,15.62990752,34098,6.836616454,24.27197088,90.77613105,79.57119741,1483,4768,0
TN,madison,47113,98128,56.71266101,37.25745964,3.592246861,2.54055927,52.59457036,40.71315017,15.00998696,44237,7.282120007,11.46422758,74.46399504,25.82660183,15316,17127,0
TN,marion,47115,28363,92.24341572,1.741705743,1.66061418,1.029510277,51.19345626,34.5591087,18.24560166,41477,6.546184739,21.68811881,87.65346535,77.01597195,3166,5839,0
TN,marshall,47117,31335,85.84968885,7.196425722,4.828466571,2.016913994,50.91750439,37.34482208,15.06621988,44900,8.423022929,15.97459013,85.96851791,65.82290884,3380,6543,0
TN,maury,47119,85767,79.85122483,11.56505416,5.312066412,4.055172735,51.86143855,37.96565112,14.80989192,49597,7.114106747,11.84691501,80.43762858,41.59296408,12560,19569,0
TN,mcminn,47107,52606,89.80914725,3.760027373,3.558529445,2.516823176,51.30213284,35.56628521,18.66897312,38661,8.617698091,16.82673943,86.31923602,60.34133088,4122,11434,0
TN,mcnairy,47109,26057,90.12933185,6.025252331,1.880492766,0.67928004,51.13021453,35.38396592,19.76436274,31956,14.82076989,19.33601277,89.04916589,85.27325024,2036,6007,0
TN,monroe,47123,45482,91.4713513,1.934831362,3.902642804,2.908843059,50.0945429,35.02484499,19.39008839,37054,11.53249532,20.89038955,87.84780842,76.07538354,3838,10274,0
TN,montgomery,47125,189709,65.09759685,18.54893547,9.488743286,4.979732116,49.95071399,49.37773116,8.57892878,51528,8.240965035,7.764356196,74.66950075,19.74224022,24807,25932,0
TN,moore,47127,6314,93.63319607,3.515996199,0.316756414,0.427621159,51.01362053,30.72537219,21.80867913,49496,5.757970072,13.88589882,82.77717976,99.87425338,611,1856,0
TN,morgan,47129,21688,93.48948727,4.638509775,1.143489487,0.645518259,44.26872003,35.20379934,15.63076356,39728,8.617049353,20.21502607,92.5449044,99.88629645,1436,4083,0
TN,overton,47133,22090,96.46899049,0.67904029,1.272068809,1.163422363,50.37120869,35.37799909,19.24852875,35065,7.102843251,21.58773468,86.15604496,84.21862972,2452,4640,0
TN,perry,47135,7891,93.09339754,2.952730959,2.15435306,0.760359904,49.46141173,35.31871753,20.11151945,31274,7.095046854,24.76104599,90.17132552,100,724,1644,0
TN,pickett,47137,5096,96.93877551,0.726059655,0.627943485,1.510989011,50.33359498,28.27708006,26.17739403,39014,6.035665295,22.69906929,90.77042399,100,646,1599,0
TN,polk,47139,16697,95.50218602,0.185662095,1.796729951,0.838473977,50.11079835,33.04785291,19.31484698,41520,9.034705634,21.00049942,90.3196271,100,1585,4127,0
TN,putnam,47141,74652,89.10946793,2.341531372,5.797567379,5.851149333,50.64164389,42.74500348,15.99421315,36350,7.687802021,14.81364697,75.61749806,34.97600973,8750,15230,0
TN,rhea,47143,32461,91.21407227,2.365916022,4.426850682,2.365916022,50.80250146,37.59280367,17.66119343,38355,8.045112782,24.08450704,86.81962744,68.01534157,2371,6866,0
TN,roane,47145,52983,93.26387709,2.363022101,1.62882434,2.023290489,50.6992809,31.8743748,21.2804107,42299,9.288425461,14.18362872,81.22178366,50.99204518,6242,12727,0
TN,robertson,47147,67905,84.2750902,7.289595759,6.133568957,3.521095648,50.77092998,38.94558574,13.44378175,56331,7.398178381,13.45816908,81.86815594,53.2398956,8311,15501,0
TN,rutherford,47149,290289,73.41132458,13.51894147,7.15666112,7.005777002,50.71187678,45.24249972,9.54083689,58032,6.093347332,9.231386491,69.7681287,17.02144674,45692,52254,0
TN,sequatchie,47153,14710,85.56084296,0.237933379,3.39225017,0.876954453,50.42828008,34.40516655,19.31339225,46541,9.09523055,18.16511988,86.75560712,73.80243764,1367,3564,0
TN,shelby,47157,936990,36.81970992,52.98647798,5.951290836,6.194303034,52.32563848,43.02393836,11.64729613,46854,9.401424876,12.93386278,69.8303859,2.75978716,190885,96493,1
TN,smith,47159,19176,93.2676262,2.503128911,2.466624948,1.381935753,50.33375052,37.12974552,15.38902795,44272,4.232681855,17.33689432,89.27890118,82.87592612,2111,4317,0
TN,stewart,47161,13257,91.98159463,1.267255035,2.466621408,2.511880516,51.12770612,34.69110659,18.92585049,41835,8.70472217,13.73532551,86.9583778,100,1492,2938,0
TN,sullivan,47163,156644,93.82102091,1.853885243,1.703863538,1.577462271,51.56022573,33.17650213,20.31485406,40983,7.73583594,14.29240779,78.63874253,25.56130159,15183,38753,0
TN,tipton,47167,61558,76.11033497,18.27057409,2.556938172,1.41817473,50.61080607,40.65109328,12.97313103,54650,9.350279681,14.29174321,84.38260265,55.12516167,5625,13390,0
TN,unicoi,47171,17945,93.95374756,0.702145444,4.274171078,2.780718863,50.29813318,31.43494009,21.69963778,35390,11.46496815,19.11188179,87.42460796,44.66772238,1554,4659,0
TN,van buren,47175,5641,95.74543521,0.390001773,0.904095019,1.719553271,49.74295338,30.75695799,20.3864563,42813,11.66263115,19.53296035,88.25103381,100,711,1451,0
